Fecha,Remesas_Millones_USD,Remesas_Lag1,Remesas_Lag2,Remesas_Lag3,Remesas_Lag12,Desempleo_Hispano_US,Desempleo_General_US,Salario_Promedio_US,Inflacion_CPI_US,PIB_US,Inflacion_ES,PIB_ES,Deportaciones_Total,Dummy_Crisis,Dummy_Covid
2021-03-01,688.2,510.2,522.28,651.61,435.45,8.0,6.1,25.33,264.961,22680.693,3.46692585313082,29043140000.0,3545.8333333333335,0,1
2021-04-01,647.95,688.2,510.2,522.28,287.32,7.9,6.1,25.52,266.614,23425.91,3.46692585313082,29043140000.0,3923.75,0,1
2021-05-01,688.68,647.95,688.2,510.2,414.39,7.3,5.8,25.68,268.383,23425.91,3.46692585313082,29043140000.0,4301.666666666667,0,1
2021-06-01,627.11,688.68,647.95,688.2,508.14,7.3,5.9,25.82,270.654,23425.91,3.46692585313082,29043140000.0,4679.583333333334,0,1
2021-07-01,632.73,627.11,688.68,647.95,553.14,6.4,5.4,25.97,271.903,23982.379,3.46692585313082,29043140000.0,5057.5,0,1
2021-08-01,621.45,632.73,627.11,688.68,559.3,6.0,5.1,26.12,272.676,23982.379,3.46692585313082,29043140000.0,5435.416666666667,0,1
2021-09-01,600.94,621.45,632.73,627.11,553.44,6.2,4.7,26.3,273.91,23982.379,3.46692585313082,29043140000.0,5813.333333333334,0,1
2021-10-01,652.74,600.94,621.45,632.73,575.42,5.6,4.5,26.45,276.55,24813.6,3.46692585313082,29043140000.0,6191.25,0,1
2021-11-01,632.26,652.74,600.94,621.45,519.42,5.0,4.1,26.56,278.919,24813.6,3.46692585313082,29043140000.0,6569.166666666667,0,1
2021-12-01,760.7,632.26,652.74,600.94,651.61,4.7,3.9,26.76,280.845,24813.6,3.46692585313082,29043140000.0,6947.083333333334,0,1
2022-01-01,560.28,760.7,632.26,652.74,522.28,4.7,4.0,26.91,282.543,25250.347,7.19861615609867,31870110000.0,7325.0,0,1
2022-02-01,579.88,560.28,760.7,632.26,510.2,4.4,3.9,26.97,284.5,25250.347,7.19861615609867,31870110000.0,7325.0,0,1
2022-03-01,685.06,579.88,560.28,760.7,688.2,4.2,3.7,27.1,287.674,25250.347,7.19861615609867,31870110000.0,7325.0,0,1
2022-04-01,648.65,685.06,579.88,560.28,647.95,4.2,3.7,27.28,288.561,25861.292,7.19861615609867,31870110000.0,7325.0,0,1
2022-05-01,706.86,648.65,685.06,579.88,688.68,4.4,3.6,27.4,291.298,25861.292,7.19861615609867,31870110000.0,7325.0,0,1
2022-06-01,637.89,706.86,648.65,685.06,627.11,4.4,3.6,27.52,294.957,25861.292,7.19861615609867,31870110000.0,7325.0,0,1
2022-07-01,642.42,637.89,706.86,648.65,632.73,4.0,3.5,27.66,294.913,26336.304,7.19861615609867,31870110000.0,7325.0,0,1
2022-08-01,654.93,642.42,637.89,706.86,621.45,4.4,3.6,27.75,295.097,26336.304,7.19861615609867,31870110000.0,7325.0,0,1
2022-09-01,628.12,654.93,642.42,637.89,600.94,3.9,3.5,27.87,296.349,26336.304,7.19861615609867,31870110000.0,7325.0,0,1
2022-10-01,674.06,628.12,654.93,642.42,652.74,4.2,3.6,27.99,298.007,26770.514,7.19861615609867,31870110000.0,7325.0,0,1
2022-11-01,631.94,674.06,628.12,654.93,632.26,4.0,3.6,28.11,298.786,26770.514,7.19861615609867,31870110000.0,7325.0,0,1
2022-12-01,769.48,631.94,674.06,628.12,760.7,4.2,3.5,28.22,298.832,26770.514,7.19861615609867,31870110000.0,7325.0,0,1
2023-01-01,602.18,769.48,631.94,674.06,560.28,4.6,3.5,28.31,300.42,27216.445,4.04554694222477,33565430000.0,,0,0
2023-02-01,612.81,602.18,769.48,631.94,579.88,5.5,3.6,28.42,301.45,27216.445,4.04554694222477,33565430000.0,,0,0
2023-03-01,721.87,612.81,602.18,769.48,685.06,4.7,3.5,28.56,301.821,27216.445,4.04554694222477,33565430000.0,,0,0
2023-04-01,672.62,721.87,612.81,602.18,648.65,4.4,3.4,28.7,302.845,27530.055,4.04554694222477,33565430000.0,,0,0
2023-05-01,761.38,672.62,721.87,612.81,706.86,4.1,3.6,28.78,303.334,27530.055,4.04554694222477,33565430000.0,,0,0
2023-06-01,695.2,761.38,672.62,721.87,637.89,4.3,3.6,28.89,304.014,27530.055,4.04554694222477,33565430000.0,,0,0
2023-07-01,699.49,695.2,761.38,672.62,642.42,4.4,3.5,29.01,304.609,28074.846,4.04554694222477,33565430000.0,,0,0
2023-08-01,682.77,699.49,695.2,761.38,654.93,4.8,3.7,29.06,306.082,28074.846,4.04554694222477,33565430000.0,,0,0
2023-09-01,674.13,682.77,699.49,695.2,628.12,4.6,3.7,29.18,307.276,28074.846,4.04554694222477,33565430000.0,,0,0
2023-10-01,694.48,674.13,682.77,699.49,674.06,4.8,3.9,29.26,307.696,28424.722,4.04554694222477,33565430000.0,,0,0
2023-11-01,657.78,694.48,674.13,682.77,631.94,4.5,3.7,29.37,308.148,28424.722,4.04554694222477,33565430000.0,,0,0
2023-12-01,800.71,657.78,694.48,674.13,769.48,5.0,3.8,29.47,308.741,28424.722,4.04554694222477,33565430000.0,,0,0
2024-01-01,599.85,800.71,657.78,694.48,602.18,5.0,3.7,29.61,309.698,28708.161,0.853782292567288,34879730000.0,,0,0
2024-02-01,631.47,599.85,800.71,657.78,612.81,5.1,3.9,29.66,310.967,28708.161,0.853782292567288,34879730000.0,,0,0
2024-03-01,688.39,631.47,599.85,800.71,721.87,4.5,3.9,29.78,312.345,28708.161,0.853782292567288,34879730000.0,,0,0
2024-04-01,749.42,688.39,631.47,599.85,672.62,4.8,3.9,29.85,313.023,29147.044,0.853782292567288,34879730000.0,,0,0
2024-05-01,763.76,749.42,688.39,631.47,761.38,5.0,3.9,29.97,313.175,29147.044,0.853782292567288,34879730000.0,,0,0
2024-06-01,669.14,763.76,749.42,688.39,695.2,5.0,4.1,30.07,313.044,29147.044,0.853782292567288,34879730000.0,,0,0
2024-07-01,714.0,669.14,763.76,749.42,699.49,5.3,4.2,30.16,313.569,29511.664,0.853782292567288,34879730000.0,,0,0
2024-08-01,709.06,714.0,669.14,763.76,682.77,5.4,4.2,30.27,314.062,29511.664,0.853782292567288,34879730000.0,,0,0
2024-09-01,683.14,709.06,714.0,669.14,674.13,5.1,4.1,30.39,314.732,29511.664,0.853782292567288,34879730000.0,,0,0
2024-10-01,732.41,683.14,709.06,714.0,694.48,5.1,4.1,30.48,315.631,29825.182,0.853782292567288,34879730000.0,,0,0
2024-11-01,706.33,732.41,683.14,709.06,657.78,5.3,4.2,30.56,316.528,29825.182,0.853782292567288,34879730000.0,,0,0
2024-12-01,832.73,706.33,732.41,683.14,800.71,5.1,4.1,30.66,317.604,29825.182,0.853782292567288,34879730000.0,,0,0
2025-01-01,676.29,832.73,706.33,732.41,599.85,4.8,4.0,30.79,318.961,30042.113,0.257570528307203,36708110000.0,,0,0
2025-02-01,730.35,676.29,832.73,706.33,631.47,5.2,4.2,30.89,319.679,30042.113,0.257570528307203,36708110000.0,,0,0
2025-03-01,863.05,730.35,676.29,832.73,688.39,5.1,4.2,31.02,319.785,30042.113,0.257570528307203,36708110000.0,,0,0
2025-04-01,807.24,863.05,730.35,676.29,749.42,5.2,4.2,31.09,320.302,30485.729,0.257570528307203,36708110000.0,,0,0
2025-05-01,899.08,807.24,863.05,730.35,763.76,5.1,4.3,31.2,320.62,30485.729,0.257570528307203,36708110000.0,,0,0
2025-06-01,865.38,899.08,807.24,863.05,669.14,4.8,4.1,31.31,321.435,30485.729,0.257570528307203,36708110000.0,,0,0
2025-07-01,872.89,865.38,899.08,807.24,714.0,5.0,4.3,31.39,322.169,31098.027,0.257570528307203,36708110000.0,,0,0
2025-08-01,824.96,872.89,865.38,899.08,709.06,5.3,4.3,31.49,323.291,31098.027,0.257570528307203,36708110000.0,,0,0
2025-09-01,819.74,824.96,872.89,865.38,683.14,5.5,4.4,31.56,324.245,31098.027,0.257570528307203,36708110000.0,,0,0
2025-10-01,852.99,819.74,824.96,872.89,732.41,5.5,4.4,31.7,324.245,31422.526,0.257570528307203,36708110000.0,,0,0
2025-11-01,814.82,852.99,819.74,824.96,706.33,5.0,4.5,31.79,325.063,31422.526,0.257570528307203,36708110000.0,,0,0
2025-12-01,961.12,814.82,852.99,819.74,832.73,4.9,4.4,31.83,326.031,31422.526,0.257570528307203,36708110000.0,,0,0
